order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,time_of_day,purchase_state
2023-01-21,149291,34in ultrawide monitor,7324006477995,alimentation,"216 cherry st, new york city, ny 10001",1,379.99,125.3967,379.99,254.5933,unknown, ny 10001
2023-01-20,149292,27in fhd monitor,5376489061814,alimentation,"654 elm st, new york city, ny 10001",1,149.99,97.4935,149.99,52.4965,evening, ny 10001
2023-01-25,149293,apple airpods headphones,5859596530072,sports,"301 dogwood st, san francisco, ca 94016",1,150,97.5,150,52.5,unknown, ca 94016
2023-01-30,149294,bose soundsport headphones,7182866101432,électronique,"494 maple st, los angeles, ca 90001",1,99.99,49.995,99.99,49.995,unknown, ca 90001
2023-01-09,149295,27in 4k gaming monitor,5646927890301,électronique,"673 dogwood st, new york city, ny 10001",1,389.99,128.69670000000002,389.99,261.2933,evening, ny 10001
2023-01-10,149296,aa batteries (4-pack),9568450081299,alimentation,"43 lake st, los angeles, ca 90001",2,3.84,1.92,7.68,3.84,evening, ca 90001
2023-01-29,149297,macbook pro laptop,6611517098107,sports,"495 meadow st, seattle, wa 98101",1,1700,561,1700,1139,afternoon, wa 98101
2023-01-01,149298,bose soundsport headphones,9720886508625,vêtements,"453 maple st, seattle, wa 98101",1,99.99,49.995,99.99,49.995,afternoon, wa 98101
2023-01-02,149299,usb-c charging cable,1856996106024,électronique,"256 maple st, san francisco, ca 94016",1,11.95,5.975,11.95,5.975,afternoon, ca 94016
2023-01-03,149300,wired headphones,3992813134167,alimentation,"178 maple st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,unknown, ca 90001
2023-01-15,149301,aaa batteries (4-pack),3784050138360,sports,"526 12th st, los angeles, ca 90001",2,2.99,1.495,5.98,2.99,afternoon, ca 90001
2023-01-18,149302,apple airpods headphones,2397960898032,sports,"550 ridge st, austin, tx 73301",1,150,97.5,150,52.5,unknown, tx 73301
2023-01-18,149303,aa batteries (4-pack),1248976396004,alimentation,"171 highland st, san francisco, ca 94016",5,3.84,1.92,19.2,9.6,afternoon, ca 94016
2023-01-05,149304,usb-c charging cable,4155141918023,sports,"171 west st, atlanta, ga 30301",1,11.95,5.975,11.95,5.975,afternoon, ga 30301
2023-01-10,149305,20in monitor,5907992424462,sports,"27 johnson st, san francisco, ca 94016",1,109.99,71.4935,109.99,38.4965,afternoon, ca 94016
2023-01-13,149307,aaa batteries (4-pack),2016858835287,sports,"36 sunset st, austin, tx 73301",1,2.99,1.495,2.99,1.495,afternoon, tx 73301
2023-01-02,149308,apple airpods headphones,3890149260486,alimentation,"351 madison st, new york city, ny 10001",1,150,97.5,150,52.5,unknown, ny 10001
2023-01-02,149308,apple airpods headphones,2823141994291,alimentation,"351 madison st, new york city, ny 10001",1,150,97.5,150,52.5,unknown, ny 10001
2023-01-26,149309,wired headphones,3247394378629,alimentation,"265 sunset st, san francisco, ca 94016",1,11.99,5.995,11.99,5.995,afternoon, ca 94016
2023-01-29,149310,27in fhd monitor,3770179676088,alimentation,"383 lincoln st, dallas, tx 75001",1,149.99,97.4935,149.99,52.4965,afternoon, tx 75001
2023-01-27,149311,lightning charging cable,4071678426502,électronique,"235 lincoln st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,evening, ca 94016
2023-01-09,149312,wired headphones,5657636510783,sports,"268 11th st, atlanta, ga 30301",1,11.99,5.995,11.99,5.995,morning, ga 30301
2023-01-09,149313,lightning charging cable,6304588126337,vêtements,"86 8th st, austin, tx 73301",1,14.95,7.475,14.95,7.475,afternoon, tx 73301
2023-01-06,149314,lightning charging cable,6741830015602,vêtements,"972 13th st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,afternoon, ca 94016
2023-01-16,149315,lightning charging cable,3265009790729,sports,"177 wilson st, atlanta, ga 30301",1,14.95,7.475,14.95,7.475,evening, ga 30301
2023-01-12,149316,usb-c charging cable,7143603337103,sports,"703 14th st, new york city, ny 10001",1,11.95,5.975,11.95,5.975,evening, ny 10001
2023-01-16,149317,usb-c charging cable,9649251480578,électronique,"690 adams st, seattle, wa 98101",1,11.95,5.975,11.95,5.975,morning, wa 98101
2023-01-06,149318,aa batteries (4-pack),8592505225753,électronique,"706 hill st, los angeles, ca 90001",2,3.84,1.92,7.68,3.84,afternoon, ca 90001
2023-01-09,149319,34in ultrawide monitor,4049944042195,sports,"40 dogwood st, los angeles, ca 90001",1,379.99,125.3967,379.99,254.5933,unknown, ca 90001
2023-01-08,149320,usb-c charging cable,8431541507890,électronique,"25 elm st, seattle, wa 98101",1,11.95,5.975,11.95,5.975,evening, wa 98101
2023-01-12,149321,27in 4k gaming monitor,3712666790347,alimentation,"842 wilson st, san francisco, ca 94016",1,389.99,128.69670000000002,389.99,261.2933,unknown, ca 94016
2023-01-16,149322,bose soundsport headphones,1688165058827,vêtements,"979 1st st, san francisco, ca 94016",1,99.99,49.995,99.99,49.995,morning, ca 94016
2023-01-04,149323,apple airpods headphones,7147761850214,sports,"510 lakeview st, portland, or 97035",1,150,97.5,150,52.5,morning, or 97035
2023-01-06,149324,usb-c charging cable,9243607493682,vêtements,"113 sunset st, austin, tx 73301",2,11.95,5.975,23.9,11.95,evening, tx 73301
2023-01-10,149325,aa batteries (4-pack),4616877586594,sports,"142 center st, los angeles, ca 90001",1,3.84,1.92,3.84,1.92,evening, ca 90001
2023-01-17,149326,aa batteries (4-pack),4979451801854,vêtements,"439 pine st, los angeles, ca 90001",1,3.84,1.92,3.84,1.92,unknown, ca 90001
2023-01-27,149327,27in fhd monitor,8341552024721,sports,"431 2nd st, los angeles, ca 90001",1,149.99,97.4935,149.99,52.4965,afternoon, ca 90001
2023-01-27,149327,apple airpods headphones,5841086469759,électronique,"431 2nd st, los angeles, ca 90001",1,150,97.5,150,52.5,afternoon, ca 90001
2023-01-03,149328,34in ultrawide monitor,7389037064548,sports,"142 park st, dallas, tx 75001",1,379.99,125.3967,379.99,254.5933,evening, tx 75001
2023-01-15,149329,bose soundsport headphones,5454681146709,électronique,"206 8th st, boston, ma 02215",1,99.99,49.995,99.99,49.995,evening, ma 02215
2023-01-06,149330,vareebadd phone,2226324128398,vêtements,"414 6th st, boston, ma 02215",1,400,132,400,268,morning, ma 02215
2023-01-23,149331,lightning charging cable,4887762831890,sports,"31 hickory st, boston, ma 02215",1,14.95,7.475,14.95,7.475,evening, ma 02215
2023-01-01,149332,apple airpods headphones,4867503813287,sports,"552 elm st, san francisco, ca 94016",1,150,97.5,150,52.5,evening, ca 94016
2023-01-17,149333,wired headphones,9091660363345,électronique,"868 wilson st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,morning, ca 90001
2023-01-14,149334,27in fhd monitor,1806118852110,sports,"636 10th st, seattle, wa 98101",1,149.99,97.4935,149.99,52.4965,evening, wa 98101
2023-01-22,149335,macbook pro laptop,3569935877224,sports,"970 lakeview st, new york city, ny 10001",1,1700,561,1700,1139,afternoon, ny 10001
2023-01-29,149336,vareebadd phone,1398266809331,sports,"939 forest st, austin, tx 73301",1,400,132,400,268,morning, tx 73301
2023-01-29,149336,usb-c charging cable,2206185283647,vêtements,"939 forest st, austin, tx 73301",1,11.95,5.975,11.95,5.975,morning, tx 73301
2023-01-23,149337,apple airpods headphones,6509910048357,sports,"686 lakeview st, boston, ma 02215",1,150,97.5,150,52.5,evening, ma 02215
2023-01-28,149338,aa batteries (4-pack),3955931769897,électronique,"113 north st, san francisco, ca 94016",1,3.84,1.92,3.84,1.92,unknown, ca 94016
2023-01-24,149339,wired headphones,5951469122463,alimentation,"915 park st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,evening, ca 90001
2023-01-02,149340,27in 4k gaming monitor,1777331980710,sports,"781 park st, san francisco, ca 94016",1,389.99,128.69670000000002,389.99,261.2933,evening, ca 94016
2023-01-28,149341,iphone,9176721898527,vêtements,"660 forest st, new york city, ny 10001",1,700,231,700,469,evening, ny 10001
2023-01-15,149342,aa batteries (4-pack),4425231601141,sports,"603 west st, austin, tx 73301",1,3.84,1.92,3.84,1.92,morning, tx 73301
2023-01-21,149344,lightning charging cable,7936812777642,électronique,"893 washington st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,evening, ca 94016
2023-01-11,149345,iphone,4115146662506,alimentation,"946 elm st, boston, ma 02215",1,700,231,700,469,afternoon, ma 02215
2023-01-18,149346,usb-c charging cable,9322799562257,électronique,"614 elm st, new york city, ny 10001",1,11.95,5.975,11.95,5.975,afternoon, ny 10001
2023-01-20,149347,wired headphones,7006890538546,sports,"912 highland st, atlanta, ga 30301",1,11.99,5.995,11.99,5.995,afternoon, ga 30301
2023-01-31,149348,aa batteries (4-pack),2511810860073,vêtements,"743 center st, san francisco, ca 94016",2,3.84,1.92,7.68,3.84,evening, ca 94016
2023-01-10,149349,bose soundsport headphones,6722830972208,vêtements,"304 johnson st, san francisco, ca 94016",1,99.99,49.995,99.99,49.995,morning, ca 94016
2023-01-01,149350,usb-c charging cable,1826839797295,sports,"943 2nd st, atlanta, ga 30301",2,11.95,5.975,23.9,11.95,morning, ga 30301
2023-01-23,149351,lightning charging cable,1186057676430,vêtements,"425 11th st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,afternoon, ca 94016
2023-01-12,149352,lightning charging cable,4203296604885,électronique,"41 north st, los angeles, ca 90001",1,14.95,7.475,14.95,7.475,afternoon, ca 90001
2023-01-10,149354,lightning charging cable,3023892163112,vêtements,"680 jefferson st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,afternoon, ny 10001
2023-01-26,149355,aa batteries (4-pack),6796493890603,sports,"650 cherry st, dallas, tx 75001",1,3.84,1.92,3.84,1.92,morning, tx 75001
2023-01-07,149356,34in ultrawide monitor,5886556681778,alimentation,"905 jefferson st, los angeles, ca 90001",1,379.99,125.3967,379.99,254.5933,morning, ca 90001
2023-01-10,149357,aaa batteries (4-pack),8315432297989,sports,"176 lincoln st, new york city, ny 10001",1,2.99,1.495,2.99,1.495,afternoon, ny 10001
2023-01-09,149358,iphone,8803931581515,vêtements,"885 14th st, new york city, ny 10001",1,700,231,700,469,afternoon, ny 10001
2023-01-30,149359,aaa batteries (4-pack),8431963330666,électronique,"729 12th st, seattle, wa 98101",1,2.99,1.495,2.99,1.495,afternoon, wa 98101
2023-01-09,149360,usb-c charging cable,1235969782595,vêtements,"811 lake st, boston, ma 02215",1,11.95,5.975,11.95,5.975,morning, ma 02215
2023-01-15,149361,apple airpods headphones,2981129550896,électronique,"273 8th st, new york city, ny 10001",1,150,97.5,150,52.5,afternoon, ny 10001
2023-01-12,149362,aaa batteries (4-pack),5041975154174,électronique,"255 dogwood st, san francisco, ca 94016",2,2.99,1.495,5.98,2.99,morning, ca 94016
2023-01-28,149363,27in fhd monitor,1082390685064,électronique,"103 cherry st, seattle, wa 98101",1,149.99,97.4935,149.99,52.4965,afternoon, wa 98101
2023-01-23,149364,aa batteries (4-pack),9250177587796,sports,"841 6th st, atlanta, ga 30301",2,3.84,1.92,7.68,3.84,afternoon, ga 30301
2023-01-09,149365,apple airpods headphones,4528749334442,vêtements,"530 pine st, san francisco, ca 94016",1,150,97.5,150,52.5,afternoon, ca 94016
2023-01-20,149366,google phone,5356506111845,électronique,"895 walnut st, san francisco, ca 94016",1,600,198,600,402,evening, ca 94016
2023-01-19,149367,lightning charging cable,6814190499247,électronique,"184 center st, los angeles, ca 90001",2,14.95,7.475,29.9,14.95,afternoon, ca 90001
2023-01-01,149368,aaa batteries (4-pack),1579850107454,alimentation,"347 madison st, dallas, tx 75001",1,2.99,1.495,2.99,1.495,unknown, tx 75001
2023-01-17,149369,lightning charging cable,3621821865914,sports,"676 washington st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,evening, ca 94016
2023-01-24,149370,aaa batteries (4-pack),2211075871787,électronique,"645 7th st, seattle, wa 98101",1,2.99,1.495,2.99,1.495,afternoon, wa 98101
2023-01-18,149371,27in 4k gaming monitor,4127469573292,alimentation,"676 hickory st, new york city, ny 10001",1,389.99,128.69670000000002,389.99,261.2933,afternoon, ny 10001
2023-01-02,149372,aaa batteries (4-pack),6193837569380,alimentation,"325 hill st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,morning, ca 94016
2023-01-11,149373,aa batteries (4-pack),7929025326352,sports,"54 ridge st, san francisco, ca 94016",1,3.84,1.92,3.84,1.92,afternoon, ca 94016
2023-01-24,149374,34in ultrawide monitor,4137860298736,électronique,"5 7th st, seattle, wa 98101",1,379.99,125.3967,379.99,254.5933,afternoon, wa 98101
2023-01-21,149375,iphone,8728219640135,vêtements,"501 hill st, los angeles, ca 90001",1,700,231,700,469,evening, ca 90001
2023-01-21,149375,lightning charging cable,9120238918501,vêtements,"501 hill st, los angeles, ca 90001",1,14.95,7.475,14.95,7.475,evening, ca 90001
2023-01-28,149376,usb-c charging cable,9409825304963,sports,"151 maple st, san francisco, ca 94016",1,11.95,5.975,11.95,5.975,afternoon, ca 94016
2023-01-15,149377,lightning charging cable,2808244122455,alimentation,"30 5th st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,unknown, ny 10001
2023-01-01,149378,aa batteries (4-pack),8013091541671,sports,"540 lincoln st, atlanta, ga 30301",2,3.84,1.92,7.68,3.84,morning, ga 30301
2023-01-19,149379,wired headphones,6343477764844,vêtements,"505 jackson st, seattle, wa 98101",1,11.99,5.995,11.99,5.995,afternoon, wa 98101
2023-01-29,149381,google phone,1250237108862,vêtements,"939 forest st, boston, ma 02215",1,600,198,600,402,morning, ma 02215
2023-01-31,149382,aaa batteries (4-pack),7972026356804,sports,"702 2nd st, portland, me 04101",2,2.99,1.495,5.98,2.99,evening, me 04101
2023-01-28,149383,thinkpad laptop,9002269936883,alimentation,"187 14th st, san francisco, ca 94016",1,999.99,329.99670000000003,999.99,669.9933,morning, ca 94016
2023-01-05,149384,aa batteries (4-pack),8954799501676,vêtements,"771 sunset st, portland, or 97035",1,3.84,1.92,3.84,1.92,morning, or 97035
2023-01-20,149385,wired headphones,5156282720716,électronique,"768 lincoln st, new york city, ny 10001",1,11.99,5.995,11.99,5.995,afternoon, ny 10001
2023-01-01,149386,usb-c charging cable,4223195306317,vêtements,"716 chestnut st, los angeles, ca 90001",1,11.95,5.975,11.95,5.975,evening, ca 90001
2023-01-26,149387,apple airpods headphones,2804601431268,vêtements,"345 1st st, boston, ma 02215",1,150,97.5,150,52.5,morning, ma 02215
2023-01-15,149388,usb-c charging cable,6508552618674,vêtements,"502 chestnut st, san francisco, ca 94016",1,11.95,5.975,11.95,5.975,evening, ca 94016
2023-01-31,149389,thinkpad laptop,3340568531386,vêtements,"307 hill st, los angeles, ca 90001",1,999.99,329.99670000000003,999.99,669.9933,evening, ca 90001
2023-01-16,149390,20in monitor,2069795313225,vêtements,"6 7th st, san francisco, ca 94016",1,109.99,71.4935,109.99,38.4965,evening, ca 94016
2023-01-15,149391,34in ultrawide monitor,6638744757507,vêtements,"55 johnson st, portland, or 97035",1,379.99,125.3967,379.99,254.5933,afternoon, or 97035
2023-01-15,149391,apple airpods headphones,6052518833731,sports,"55 johnson st, portland, or 97035",1,150,97.5,150,52.5,afternoon, or 97035
2023-01-05,149392,20in monitor,4921294064632,électronique,"883 adams st, dallas, tx 75001",1,109.99,71.4935,109.99,38.4965,morning, tx 75001
2023-01-13,149393,iphone,3835052230425,électronique,"43 ridge st, san francisco, ca 94016",1,700,231,700,469,evening, ca 94016
2023-01-31,149394,apple airpods headphones,8679049056612,électronique,"16 14th st, new york city, ny 10001",1,150,97.5,150,52.5,afternoon, ny 10001
2023-01-17,149395,lightning charging cable,6169121149990,électronique,"447 spruce st, los angeles, ca 90001",1,14.95,7.475,14.95,7.475,afternoon, ca 90001
2023-01-22,149396,wired headphones,5169404027844,vêtements,"945 highland st, seattle, wa 98101",1,11.99,5.995,11.99,5.995,morning, wa 98101
2023-01-05,149397,vareebadd phone,3078683201152,vêtements,"285 forest st, new york city, ny 10001",1,400,132,400,268,evening, ny 10001
2023-01-10,149398,lightning charging cable,9151363678090,vêtements,"450 14th st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,evening, ny 10001
2023-01-14,149399,wired headphones,2894584783988,vêtements,"791 madison st, boston, ma 02215",1,11.99,5.995,11.99,5.995,evening, ma 02215
2023-01-27,149400,bose soundsport headphones,4798702806366,alimentation,"254 jefferson st, dallas, tx 75001",1,99.99,49.995,99.99,49.995,afternoon, tx 75001
2023-01-05,149401,lightning charging cable,4027511882733,alimentation,"963 4th st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,morning, ny 10001
2023-01-16,149402,aaa batteries (4-pack),8412725426155,électronique,"296 johnson st, los angeles, ca 90001",1,2.99,1.495,2.99,1.495,evening, ca 90001
2023-01-02,149403,aa batteries (4-pack),7687070119397,vêtements,"394 jackson st, los angeles, ca 90001",1,3.84,1.92,3.84,1.92,morning, ca 90001
2023-01-29,149404,aaa batteries (4-pack),6412400454433,électronique,"29 cherry st, new york city, ny 10001",1,2.99,1.495,2.99,1.495,evening, ny 10001
2023-01-31,149405,34in ultrawide monitor,4265196051773,vêtements,"665 south st, san francisco, ca 94016",1,379.99,125.3967,379.99,254.5933,evening, ca 94016
2023-01-04,149406,google phone,2094647213535,sports,"258 meadow st, boston, ma 02215",1,600,198,600,402,morning, ma 02215
2023-01-14,149407,aaa batteries (4-pack),8627540475940,électronique,"341 5th st, portland, me 04101",1,2.99,1.495,2.99,1.495,evening, me 04101
2023-01-20,149408,aa batteries (4-pack),8194953525926,vêtements,"352 meadow st, dallas, tx 75001",3,3.84,1.92,11.52,5.76,evening, tx 75001
2023-01-29,149409,aaa batteries (4-pack),5600991673646,vêtements,"87 7th st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,morning, ca 94016
2023-01-11,149412,wired headphones,9260817824380,alimentation,"694 1st st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,afternoon, ca 90001
